time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.0744389815441,0.678371173792,4.45073785982,0.0883500021681,0.049089569144,0.0,-0.270073448218,1.07273180399,3.87965290311,0.0688519829579,0.0413004744018,0.0,473.39212055567305,472.5606984075055,472.22780177056967,473.3049019568513
1.9800000000000013,-0.0918175893698,0.744819549134,4.68943254162,0.0924965472213,0.0518991335085,0.0,-0.309488323112,1.14261827081,4.07605137983,0.06961813138,0.0560590574563,0.0,481.65125331443113,482.7672934514038,481.2888822325614,481.35008587099395
2.0400000000000014,-0.111574932308,0.81545756245,4.93883491749,0.0970825105924,0.0551979484615,0.0,-0.349428065544,1.21239895341,4.23666276833,0.0874155123761,0.0527312154447,0.0,473.4343790926705,473.1800655916782,471.62710362040906,473.00395035182993
2.1000000000000014,-0.133704437133,0.890215025335,5.19611271228,0.102297390126,0.0580537453264,0.0,-0.38851046768,1.2799955997,4.33875657778,0.0858943590221,0.0345882279885,0.0,457.22164268086397,455.7750297881601,456.6390440661169,456.5236989062314
2.1600000000000015,-0.158273658437,0.969201888735,5.46016393592,0.107275103931,0.0603961376664,0.0,-0.430668610239,1.35336514315,4.46234465255,0.0763404050903,0.0467155553761,0.0,463.3870707798155,464.3401838457164,464.8334744817794,464.089353180427
2.2200000000000015,-0.185436333252,1.05271098536,5.7317875049,0.112103491709,0.0634422661035,0.0,-0.475033162209,1.43069287696,4.59112297454,0.0876651656639,0.0578411961567,0.0,466.21521759177205,467.0852592922055,466.86291137496994,467.75059837490676
2.2800000000000016,-0.215345116434,1.14099015529,6.01136338235,0.117338837868,0.0665501225784,0.0,-0.522246306965,1.51241954468,4.72735159569,0.0864247173342,0.0355895004951,0.0,472.3841392010379,470.66642595435417,469.6514635865807,469.561089128931
2.3400000000000016,-0.24790960647,1.23385997967,6.29553761574,0.12230196883,0.0688340508132,0.0,-0.563429353066,1.58366260261,4.74491302663,0.0740327353581,0.0426060003637,0.0,434.48762047370207,435.07628576604577,435.8288404504329,434.79740570120015
2.4000000000000017,-0.283070082012,1.33123238044,6.58191359535,0.127135571881,0.071582569336,0.0,-0.608822553318,1.6624684726,4.80056817955,0.091162420416,0.051546029847,0.0,446.8494984695166,447.57898872563794,447.49245839463794,448.889931373908
2.4600000000000017,-0.32102902152,1.43345949457,6.87187607969,0.132809555288,0.0744450944149,0.0,-0.656742859924,1.74557190667,4.86439467848,0.10062366289,0.0386514073965,0.0,451.2940354304277,450.2532046687184,451.07514524208335,451.84604368441836
2.520000000000002,-0.361748523579,1.5404802462,7.16341500603,0.138937826405,0.0769160843115,0.0,-0.700781185559,1.82227879851,4.8534426363,0.105003947276,0.0458174360927,0.0,428.0522626908981,428.66270483571384,427.44796717074047,427.83062838943545
2.580000000000002,-0.405097018374,1.65210019105,7.45353204578,0.145076031766,0.0797255518935,0.0,-0.744406919811,1.89887910682,4.81710022623,0.0962717160361,0.0487654412478,0.0,419.4130425363201,419.6704942786913,420.4353373213763,419.68767803354245
2.640000000000002,-0.451265876052,1.76869060652,7.74335160434,0.150484854374,0.0826687077826,0.0,-0.79481120495,1.98791877253,4.84323632848,0.0736399084115,0.0496206214751,0.0,441.0219951375311,441.09414386206447,440.85327223425367,438.98568640213904
2.700000000000002,-0.50046535437,1.89062255922,8.03413484498,0.154659155093,0.0853832921366,0.0,-0.845420340353,2.07680354139,4.849331039,0.0598569444055,0.0346144968749,0.0,436.0032757621298,434.7487577115009,434.48416027264227,433.330642042566
2.760000000000002,-0.552889856949,2.01820710045,8.3268941273,0.158913609454,0.0873855382617,0.0,-0.90223460404,2.17629863992,4.90886050211,0.0869034999674,0.030760024132,0.0,452.16240585667504,451.85215060232093,451.3452024235332,453.5266632027455
2.820000000000002,-0.608720145403,2.15176065581,8.62270854468,0.164106376345,0.0903120832716,0.0,-0.958991644362,2.27588208513,4.95120546594,0.0858220877527,0.0711825868312,0.0,446.32907666523664,449.617754862989,447.6226813810754,447.5407828062166
2.880000000000002,-0.668208913983,2.29171833276,8.92308085319,0.168912289993,0.0945038961633,0.0,-1.02435558175,2.38973734016,5.06043282801,0.0650717523055,0.06708713179,0.0,469.36841534123823,469.05385025802383,470.5433556119829,468.9386489710418
2.940000000000002,-0.73162024063,2.43843787249,9.22907025768,0.173480732368,0.0981774131942,0.0,-1.08970075092,2.50119836453,5.13859140809,0.0921556252035,0.0456939279449,0.0,461.7332123037381,460.04454235438055,461.0672577071539,463.2065262184481
3.000000000000002,-0.798906917969,2.59172702388,9.53856605827,0.179107291553,0.100991234628,0.0,-1.15342404391,2.60884857456,5.1774738035,0.0968321499181,0.0492000221856,0.0,450.74342732546535,451.0280082529422,449.9855838054223,450.3713692494894
3.0600000000000023,-0.870157071612,2.75171995733,9.85118118504,0.18529906802,0.103622513346,0.0,-1.22181646259,2.72469069164,5.24240456203,0.113578421254,0.0301402243046,0.0,459.9471410002782,458.43587586922865,459.5910431784965,460.92536892953143
3.1200000000000023,-0.945300513176,2.91831420886,10.1652084991,0.192137626603,0.105661900591,0.0,-1.28313221904,2.82895952987,5.22495029575,0.114758749798,0.0407494773239,0.0,434.6647435721389,435.5536024626937,434.1409329258792,434.2518828572038
3.1800000000000024,-1.02440739349,3.09171418364,10.4804153956,0.20009823313,0.108367872962,0.0,-1.35397304517,2.9516106616,5.28128670086,0.154994060542,0.0526225255422,0.0,458.21315984837565,459.15732311511266,457.52017403753655,460.7275718368496
3.2400000000000024,-1.10754354421,3.27211216467,10.796464414,0.209505991947,0.111568966318,0.0,-1.41750154566,3.06236052144,5.25339662514,0.160171895663,0.0547706155132,0.0,433.1500904829562,433.3326889342562,432.96251898514834,433.42196692788207
3.3000000000000025,-1.19493241395,3.46001660058,11.1141273651,0.219023756639,0.115076904281,0.0,-1.49573850728,3.20186347818,5.33444411822,0.155355345946,0.064983591759,0.0,468.0543511807783,468.85081994892755,469.20863519987194,468.85690374516776
3.3600000000000025,-1.28668121029,3.65569428057,11.4331515579,0.22821629793,0.119626781835,0.0,-1.56291344016,3.32139685663,5.29938880047,0.148534457369,0.0916090261937,0.0,432.1390890381451,434.38259828210386,433.9726496861519,433.422374767662
3.4200000000000026,-1.38260647236,3.85879810254,11.7505256715,0.237845124926,0.124576903726,0.0,-1.63504366562,3.44939403695,5.27931093434,0.177402409329,0.0495949708823,0.0,440.9878433889583,437.50788017604407,437.91152633276965,440.3308694645796
